user_id,timestamp,page,session_id,action
8ba4d203,02-06-2025 21:48,home,975f6481,view
1e679dfb,06-06-2025 06:49,home,cbb184e7,view
7fec0dc5,03-06-2025 05:07,product,50f48ac9,purchase
e059db6a,07-06-2025 07:43,home,f9d78b63,purchase
81a0bd24,01-06-2025 19:37,home,6609dbdb,view
ac90cff0,03-06-2025 11:35,home,f15e406d,view
3972b629,02-06-2025 17:50,cart,bff7bc37,add_to_cart
c2409ead,02-06-2025 06:49,home,b27bf0b9,view
c0749b2a,02-06-2025 03:31,product,3d184515,view
8151564f,01-06-2025 02:34,home,f069930f,view
7e81bf96,03-06-2025 13:47,product,58eb64c8,view
74691cc0,02-06-2025 20:47,product,84dce6b6,view
e2d89495,03-06-2025 07:50,product,aaf063ee,add_to_cart
577fc394,03-06-2025 21:46,product,128c8d11,view
0d630825,01-06-2025 15:24,product,1102517e,view
4e98fa99,06-06-2025 06:55,cart,7e0492ee,view
489e7606,06-06-2025 04:17,home,5ec754c0,purchase
2313eb17,02-06-2025 17:16,product,e5206a73,view
9282ecf2,01-06-2025 09:22,checkout,224ed5ba,view
d1311ac4,06-06-2025 13:39,home,87751100,add_to_cart
1d6ae1fe,02-06-2025 09:10,purchase,9d9bcdcc,view
0cf1095b,04-06-2025 21:21,cart,6e221649,view
40daed47,05-06-2025 10:03,home,3ed35a27,view
41e81f5f,02-06-2025 03:31,home,b8417bd7,view
8aadce2d,01-06-2025 02:31,home,8f01c809,view
cd73efec,02-06-2025 00:49,home,d89bf1c2,view
41fb86a4,02-06-2025 21:39,product,cd595f8c,view
b63a43ea,02-06-2025 19:45,home,040bfc99,view
aa0b2463,03-06-2025 15:08,home,f0793524,view
e2a2237b,03-06-2025 00:24,purchase,4a9949fe,view
59034046,05-06-2025 16:18,home,f4468bdd,view
cfb634ba,04-06-2025 00:19,cart,5a1acb37,purchase
8add5a0e,06-06-2025 02:57,product,32d005a4,view
13ea1ce6,01-06-2025 16:07,product,b198417e,view
23cd4035,02-06-2025 05:00,cart,6.22E+41,view
70e75996,07-06-2025 13:02,home,52b669b8,view
91a2aa95,02-06-2025 18:45,cart,9e59815e,purchase
df2fe4c5,06-06-2025 22:39,checkout,14c5b292,view
6bac660e,03-06-2025 07:14,home,80abfa68,purchase
5bce858d,01-06-2025 13:57,home,406c560b,view
205cdab4,05-06-2025 09:45,home,378472bf,add_to_cart
4f53f819,03-06-2025 16:32,checkout,75a0d5f5,view
a1e968d0,03-06-2025 20:09,cart,f3cf12e6,view
e996b957,07-06-2025 16:56,product,48ce207e,view
371552df,01-06-2025 13:38,home,804e23bb,view
2b53098e,07-06-2025 00:24,product,b7b3f37d,view
e59f3a8d,06-06-2025 19:48,product,5a25be9e,add_to_cart
38348b94,07-06-2025 20:56,product,3a35aa6c,purchase
9a681673,03-06-2025 17:54,home,6783430f,view
283419fc,07-06-2025 08:55,home,b61e4e7e,view
b307b38d,06-06-2025 01:10,cart,7bf3d981,view
d1afd307,07-06-2025 04:38,home,c686fa0e,add_to_cart
a74b3c8e,06-06-2025 23:17,product,8e9e68f8,view
2f4591cf,05-06-2025 04:43,home,652751be,view
eb00964b,06-06-2025 13:25,home,e9d0abaf,view
6c256665,03-06-2025 20:20,home,92c6782f,view
5a3127ec,01-06-2025 02:43,home,5963a34d,add_to_cart
21ed6bf7,05-06-2025 07:22,product,1921c42f,add_to_cart
c14adbe5,01-06-2025 12:04,cart,851fcf02,view
0b9487fb,02-06-2025 10:08,home,df503905,view
10062b38,04-06-2025 06:12,home,395deb51,purchase
fb5af2fd,06-06-2025 19:25,cart,876eddea,add_to_cart
f92a2cd2,03-06-2025 21:30,home,f7810a06,view
360ebaea,05-06-2025 06:06,checkout,c443e5ba,purchase
e3938188,03-06-2025 13:43,purchase,627eb026,purchase
de5fe465,02-06-2025 14:23,checkout,73f73db6,purchase
30a5c588,05-06-2025 05:38,home,e95b3dce,view
05610d7e,02-06-2025 10:42,home,4b73e23c,view
18b09e9c,04-06-2025 14:32,cart,f2d1eb64,view
4902dd80,01-06-2025 21:33,product,a16fab26,add_to_cart
9711f1ff,03-06-2025 17:40,home,f3e1d2cf,view
ff3e312d,02-06-2025 07:21,home,1526d00e,view
ee02e5e9,05-06-2025 13:37,product,581a6924,view
cab915a8,07-06-2025 19:11,checkout,aa9f9edd,add_to_cart
eb778cb6,06-06-2025 15:48,product,f046697f,view
2d3df458,04-06-2025 18:58,product,e6b0aaf6,view
07ce7de2,03-06-2025 14:53,cart,c717d6f4,add_to_cart
30dc5db4,04-06-2025 03:25,cart,e2f3cfea,view
580ae647,05-06-2025 18:14,checkout,c18d84ed,purchase
650c3970,05-06-2025 16:27,home,e5bdc4ec,view
fd73a157,01-06-2025 10:51,purchase,6d70cf72,view
a424b1f0,01-06-2025 09:33,home,0c7e6256,view
f31b0317,01-06-2025 09:24,home,4bbce986,add_to_cart
4e98fa99,04-06-2025 09:29,product,3bf78f85,view
1ea3b603,04-06-2025 19:02,home,a249a4df,purchase
47e56418,05-06-2025 19:52,home,9118be81,view
d8ebd7fa,03-06-2025 07:31,purchase,85fc15d2,view
bde446e8,05-06-2025 13:39,home,c36d6467,view
c710f21b,03-06-2025 16:49,purchase,60b38034,view
5581acfd,04-06-2025 05:33,product,d29161dd,view
44c23e62,06-06-2025 13:03,purchase,b92086ce,add_to_cart
68c5c201,03-06-2025 15:00,checkout,40cd8dce,view
91b78f0d,01-06-2025 14:29,product,ce680fcb,view
c6043206,05-06-2025 11:41,product,9f94b576,view
f2baac01,02-06-2025 12:24,purchase,72730bfe,view
b7e5a36c,07-06-2025 19:03,product,24f59d9f,view
3b9ca361,02-06-2025 19:09,home,3c6d1398,view
7cc7a1a9,07-06-2025 23:19,purchase,de928879,view
2112189b,03-06-2025 10:57,home,6104feb7,view
2a6553d0,06-06-2025 00:09,home,aa449879,view
8795d8fa,06-06-2025 18:16,cart,850af088,view
e316132e,03-06-2025 18:03,product,991732cb,add_to_cart
df2fe4c5,05-06-2025 13:47,home,d775b8af,add_to_cart
6ad3fc80,06-06-2025 01:39,product,7802d76a,view
d178ebce,07-06-2025 21:20,home,c13819cb,view
7fa51403,07-06-2025 11:55,product,29930496,view
904bff30,02-06-2025 05:24,product,dae43bc2,view
4605b56b,07-06-2025 15:50,product,ea78382d,view
0f39d3eb,01-06-2025 16:14,checkout,c3086c4d,view
b34cac1e,07-06-2025 02:54,cart,fe183db9,view
ec6f40e7,03-06-2025 19:52,product,b4fb1518,purchase
76937ca4,02-06-2025 12:25,product,ea7fd446,add_to_cart
18d3e0d0,07-06-2025 07:03,cart,dc7b63de,view
7fec0dc5,01-06-2025 17:43,product,20fbe969,add_to_cart
b23f97c3,06-06-2025 13:33,product,59ceb69e,view
3dbeff8c,04-06-2025 10:41,product,1f3a4044,add_to_cart
5a656bac,04-06-2025 04:53,product,de97ab9c,view
92742896,04-06-2025 01:24,purchase,6675a274,view
bd18c6af,04-06-2025 10:00,home,33ebfe9b,view
f3324f05,02-06-2025 07:20,product,89dde456,view
0d46bcbd,05-06-2025 05:26,checkout,46ec9f5e,view
7542e87a,03-06-2025 22:31,checkout,5409991d,view
86e1e693,07-06-2025 21:50,cart,10967bbc,view
f2217883,02-06-2025 12:19,product,39ffd834,view
ee87a09a,02-06-2025 05:15,product,b4d286f8,view
1db9f122,04-06-2025 00:31,home,90ed5d37,add_to_cart
bd451449,05-06-2025 23:39,product,e202d9d8,view
31ab7fe1,05-06-2025 17:46,product,d6990b1a,view
2d105811,01-06-2025 17:05,home,02d970fb,view
b60f262e,03-06-2025 04:46,checkout,244711b7,view
99793067,02-06-2025 00:52,product,e44d4d47,add_to_cart
d22c7eb1,02-06-2025 14:36,checkout,7c907b3c,view
b2b139fb,06-06-2025 03:24,home,4121ed80,view
5d0a6950,03-06-2025 10:34,product,f4da08e2,view
779ea4f2,06-06-2025 12:32,home,fc116d30,view
28130d13,07-06-2025 11:17,product,a077cd80,view
9a08beee,07-06-2025 02:03,product,ce79e242,view
bfe10e64,07-06-2025 12:58,checkout,5660dc3b,view
0e5151ec,02-06-2025 19:26,product,f28fddb1,view
dfd4d9da,05-06-2025 07:15,product,34bbeba4,view
7fc06ae3,05-06-2025 20:43,cart,ff508a9b,add_to_cart
25aab3d7,06-06-2025 07:56,home,0441d7e8,purchase
0bb2f5e8,02-06-2025 17:16,checkout,116f6d22,view
049d0e22,03-06-2025 14:59,home,d8bac29a,view
4d96528a,01-06-2025 20:06,product,bb9ce807,view
3fd13dc2,07-06-2025 13:37,product,67a30934,view
d746b527,04-06-2025 03:21,product,dc4bf642,view
25d86a2a,02-06-2025 08:06,home,99d08237,view
d071cde0,03-06-2025 14:20,product,0600b782,view
70d508ec,02-06-2025 20:27,home,129f3992,view
a3b4a9f5,01-06-2025 05:18,home,65712117,view
62eecf5d,06-06-2025 04:40,product,59a2e4c3,add_to_cart
c8a09493,02-06-2025 21:06,product,2e1bae5c,view
a598690f,02-06-2025 20:32,cart,40ba534d,add_to_cart
f1e975fa,01-06-2025 07:29,product,6c7eaeb7,view
b93317fb,01-06-2025 12:06,home,82497977,add_to_cart
ee9c0ed2,03-06-2025 01:02,cart,3671b63b,add_to_cart
269de35f,03-06-2025 04:41,product,6d458bf9,view
aecae406,03-06-2025 13:16,cart,54b51c8b,purchase
a270f57b,01-06-2025 04:39,home,f6f2840d,view
8b66a150,02-06-2025 08:18,checkout,d04bf202,view
6377606a,01-06-2025 11:35,home,c8ee40d0,view
6e5e60b6,03-06-2025 01:47,home,2c609e19,purchase
40daed47,03-06-2025 09:43,product,29a18448,view
887dfa17,02-06-2025 19:56,purchase,f08f71fd,view
aea9b115,04-06-2025 23:23,home,642b1c54,view
70b7c195,05-06-2025 07:22,cart,7d07cd26,view
7486b983,05-06-2025 05:48,home,1cee6f78,view
4d87ee22,06-06-2025 21:48,home,c27914a8,view
deec033e,06-06-2025 05:46,home,4c9bf5ff,view
107b4eec,07-06-2025 14:56,product,9db1d826,view
8f4710aa,04-06-2025 22:27,home,d0a57ed9,view
5260de58,02-06-2025 00:57,home,3230efbd,view
21723b6b,05-06-2025 20:53,home,094bb838,view
f8c42267,01-06-2025 12:42,product,2a4b4886,view
19210316,02-06-2025 23:37,home,a8391101,view
2814c0bb,06-06-2025 09:22,home,b0f07004,view
a7721e9a,05-06-2025 04:14,home,c1ecdb39,view
c450b231,02-06-2025 12:24,home,6b4160a7,purchase
3ebeb574,02-06-2025 18:25,cart,ecddc031,add_to_cart
3d77f734,02-06-2025 23:16,home,c8e6ea35,purchase
c23b84be,05-06-2025 16:29,product,961e126e,view
de383ee5,06-06-2025 04:24,home,de5c1ba6,view
bc1667ac,04-06-2025 13:09,cart,fd2507ac,view
03d38aee,05-06-2025 16:24,cart,35c6d3ea,purchase
10899bea,03-06-2025 05:10,home,c4a705a2,view
e836c2f7,05-06-2025 11:08,home,e55289bc,add_to_cart
fbd84e19,02-06-2025 20:22,home,863b29b8,add_to_cart
ac2f2b81,05-06-2025 02:54,product,dd017af3,add_to_cart
d4e642df,04-06-2025 15:55,home,ca63a24d,view
18ca80b9,03-06-2025 18:31,home,d5f800e9,view
ead689e7,07-06-2025 16:21,product,a0342ddb,view
29467dc5,01-06-2025 02:39,home,49813faa,view
d785979f,04-06-2025 21:19,product,3cf0be54,add_to_cart
c764eb7a,03-06-2025 01:00,home,3e4e6c8a,purchase
d9df2f10,03-06-2025 16:09,purchase,e24b7345,view
961fc121,03-06-2025 13:36,home,d5f20e9c,view
648f9dfc,01-06-2025 02:25,home,78010075,add_to_cart
f7823ea5,01-06-2025 19:45,product,10289126,view
d80b2028,03-06-2025 02:40,home,159f03eb,purchase
ad3b216e,04-06-2025 15:13,cart,0aaf0acc,add_to_cart
c14adbe5,06-06-2025 06:05,cart,49ad189b,view
aefd7393,02-06-2025 10:12,product,fbe1067c,view
2313eb17,02-06-2025 08:35,cart,4f240d72,add_to_cart
a3c386fd,01-06-2025 16:10,cart,d3ca993f,add_to_cart
5d0aa9db,06-06-2025 23:22,home,78616c3d,view
111d4d47,06-06-2025 22:27,checkout,5a61ee7e,view
2d105811,02-06-2025 03:54,checkout,00fa948e,view
50d06f3b,04-06-2025 01:56,home,8d6e5229,view
e59f3a8d,04-06-2025 11:56,cart,890a163e,view
a019885a,04-06-2025 08:56,checkout,3dabb34d,add_to_cart
9d40aace,03-06-2025 03:33,cart,30d79b41,view
5d113bbd,02-06-2025 12:06,home,28a6fe93,view
d24870d7,01-06-2025 05:31,home,5ced9296,view
c744f5f2,03-06-2025 14:16,purchase,730a2787,view
5c4d69ef,01-06-2025 20:45,product,91b2193a,view
08eefaef,04-06-2025 20:53,product,ee347478,add_to_cart
94ad9794,02-06-2025 01:54,checkout,22ab4bc1,purchase
18e8ae87,03-06-2025 02:55,home,35178513,view
1c6eea20,04-06-2025 13:59,product,1c1a2abc,view
f778cf77,01-06-2025 16:25,product,d596259c,view
384fd7b4,01-06-2025 02:25,home,9d2cdd10,view
fb2a046f,06-06-2025 16:44,product,f42a9133,view
141f28a6,03-06-2025 18:09,checkout,8187154f,view
4d87ee22,01-06-2025 17:14,home,03c225dd,view
a07a2903,01-06-2025 23:10,cart,1a386e8c,add_to_cart
c128c6f3,05-06-2025 07:45,purchase,c8a67f8f,view
8b0adefc,01-06-2025 14:03,checkout,21cf84b5,view
89408435,06-06-2025 15:29,product,7379a924,view
fef0690a,02-06-2025 13:02,checkout,6a664324,view
81b3ffab,05-06-2025 07:47,cart,a1cc5f8e,add_to_cart
b29def7f,06-06-2025 21:14,cart,7e383413,purchase
64d9e87c,06-06-2025 13:13,home,8.72E+06,view
c5623f2c,05-06-2025 13:56,product,2222ed0e,view
3b3dd88c,01-06-2025 17:25,home,daf2faa6,view
4ea1fb33,02-06-2025 11:43,home,77a6a69d,view
5a4b7a62,06-06-2025 02:06,product,1e4f807a,view
fdbe3d98,05-06-2025 03:46,home,6509173d,view
d22c7eb1,04-06-2025 10:13,product,6a8d2fc6,view
89d5c475,03-06-2025 05:08,purchase,2bd682d9,view
75da0c23,05-06-2025 01:05,home,25fb45d1,view
25a0c0a0,01-06-2025 00:42,checkout,a0bb466c,add_to_cart
9ae572db,07-06-2025 10:56,home,fb92cc7a,view
5260de58,02-06-2025 05:55,product,7d96fc4d,view
3f0c7d7e,04-06-2025 02:25,home,e13e3a42,add_to_cart
391e8bfc,02-06-2025 18:38,home,fb0c07d3,add_to_cart
4e3054c9,06-06-2025 06:40,cart,3ed41961,view
b06d7152,02-06-2025 03:04,product,bbfb5195,purchase
0fe1c9a5,03-06-2025 06:59,product,537d7dd9,view
86a82b70,05-06-2025 12:15,purchase,8a7e80e7,view
7e173678,04-06-2025 01:01,home,7b21615b,view
ed7a7358,04-06-2025 02:22,product,eff5eef7,view
0fb3ac10,02-06-2025 03:33,product,d4e97bc7,view
bfd994f0,03-06-2025 13:28,home,96a5d30c,add_to_cart
a71c91dc,02-06-2025 22:50,product,bd15b721,view
850a536b,03-06-2025 22:49,checkout,9464c4c2,add_to_cart
ee791840,04-06-2025 02:58,product,145ba0aa,view
75b21ea1,04-06-2025 11:57,product,6993b624,add_to_cart
2ba18c7b,05-06-2025 15:54,cart,15c0bb91,add_to_cart
5464fcb1,07-06-2025 15:39,home,da527e02,view
2d552a76,01-06-2025 08:16,product,e409548e,view
8ba4d203,01-06-2025 18:00,product,5b1ede79,view
14163d11,04-06-2025 19:00,home,31466897,add_to_cart
f170b875,02-06-2025 16:43,product,fdd13332,view
85922c0a,04-06-2025 07:59,cart,64407f35,view
501566d2,07-06-2025 05:36,product,a47ab229,add_to_cart
6594182b,07-06-2025 21:01,cart,0dca5558,view
1cc4683e,03-06-2025 13:10,product,2a578919,purchase
62492954,04-06-2025 05:48,checkout,4ccf632c,view
7add6b8f,03-06-2025 07:33,product,d02cf1e9,view
80838f85,02-06-2025 02:48,cart,b0e88820,view
86de0cc4,02-06-2025 17:31,cart,a279ba37,view
23acce6f,03-06-2025 12:16,product,cc353554,view
4a15fde0,04-06-2025 04:50,product,6abaa006,purchase
73e613cb,02-06-2025 17:10,home,01a8a51a,view
d63fb258,03-06-2025 19:26,product,24ccdcb0,view
f7a6397a,04-06-2025 13:17,home,3dd6f7f4,add_to_cart
a22e5b87,07-06-2025 00:40,checkout,656602f1,add_to_cart
051889fe,04-06-2025 14:08,home,c683f203,view
50e6c5a9,01-06-2025 16:32,home,5b0557c1,view
4a92a14e,01-06-2025 19:14,checkout,f9cf8540,view
f5297180,02-06-2025 07:12,product,b6387dfa,add_to_cart
030a4e3f,02-06-2025 14:08,home,ccd2a02f,view
b87126b8,02-06-2025 10:07,home,5c852209,view
a37ecf1c,02-06-2025 03:36,cart,5549287,purchase
1665dcae,04-06-2025 16:27,product,336221c1,view
62fa7693,01-06-2025 10:07,product,bbcd45b8,add_to_cart
8165659a,02-06-2025 16:48,product,62be4a78,purchase
e770d72e,07-06-2025 22:43,home,105c6f3b,view
55a55b1a,01-06-2025 06:06,product,d652ca9e,view
f0beeaa1,01-06-2025 13:12,home,26aa780c,add_to_cart
a549aabe,01-06-2025 22:41,home,3c721d00,purchase
2c2b968c,01-06-2025 01:38,product,1a629ca7,view
c446d25d,06-06-2025 19:22,product,201e3f57,view
b232f9c2,06-06-2025 13:22,product,9693a1dc,view
36f39946,05-06-2025 10:38,product,e31aaad6,view
3032ac7f,07-06-2025 00:21,product,f08f79f6,view
9db879e1,06-06-2025 05:34,product,6792e925,view
4104ed1b,07-06-2025 10:47,product,6f2d9fd3,add_to_cart
bcbd9683,05-06-2025 05:31,home,251fac21,view
ab5e11f1,05-06-2025 18:57,checkout,1c6fca44,view
781e5ee2,01-06-2025 14:24,product,d5de7dc8,purchase
450bcbc7,05-06-2025 07:56,checkout,a1987540,view
7568a48e,06-06-2025 06:24,product,486373c2,view
314708c9,01-06-2025 18:47,home,097b69c1,purchase
7aac68f5,03-06-2025 10:54,purchase,400c0692,view
a4bb2e4c,01-06-2025 17:34,cart,67430118,view
d06c6694,04-06-2025 21:45,product,e4fa12ec,view
8.89E+32,05-06-2025 02:04,cart,f8bdc631,view
000a8976,06-06-2025 18:45,home,6f1e4604,view
146bff4d,04-06-2025 06:12,cart,a7c9053f,view
f6418495,02-06-2025 15:43,home,2b6339d9,view
9b04f6e3,07-06-2025 00:16,purchase,855ddd85,view
08eefaef,03-06-2025 06:12,product,a91b7b46,add_to_cart
21723b6b,04-06-2025 12:43,home,e6efef0f,purchase
66bdf375,04-06-2025 01:07,cart,a49c44e0,view
8f33ee65,04-06-2025 12:36,checkout,616dff86,view
5db44b00,05-06-2025 09:05,cart,7abe992e,view
384ae469,02-06-2025 23:32,product,e3db63dc,view
3fd13dc2,07-06-2025 12:07,checkout,a2a4631f,view
768f03e3,05-06-2025 14:04,product,4acd02c9,view
fb715260,01-06-2025 11:47,cart,bbb97d2b,view
011dfbe7,04-06-2025 04:11,product,560d56ef,view
f7a8e30d,02-06-2025 13:00,cart,f73a181f,view
df9b4418,02-06-2025 08:34,purchase,10abb609,view
0f6cf963,07-06-2025 07:33,home,1257212c,view
a4f91bac,06-06-2025 22:22,cart,78c1c018,view
41400a7c,07-06-2025 14:31,home,6d400f83,view
c51a66b9,02-06-2025 05:43,product,a9aa739d,view
4d4a4763,02-06-2025 17:07,home,fd32d45c,purchase
16e93f7f,02-06-2025 15:47,checkout,502906fa,view
ad4296f2,04-06-2025 05:37,home,06dc6653,view
b97f4c2d,02-06-2025 13:05,product,c11c981d,view
ab6580bd,06-06-2025 02:14,purchase,3f8a51f7,view
8d3777b8,06-06-2025 23:33,home,98b3a6ff,view
ebbe8902,02-06-2025 10:15,product,c98b8b2f,view
23e46a6d,01-06-2025 21:24,checkout,f70a884f,view
e531a8e5,01-06-2025 00:35,home,1a62c6db,view
17b74e8b,02-06-2025 20:18,home,08bda14a,view
8ae25446,02-06-2025 06:14,checkout,b8613391,view
517495a5,03-06-2025 19:57,product,68711eb4,add_to_cart
e95c6e7a,07-06-2025 13:06,home,c57010c9,view
551ae841,04-06-2025 19:45,home,6f208d14,view
9c894b25,06-06-2025 19:20,cart,decf1411,view
98506524,07-06-2025 16:42,product,82247a03,view
dc308f3b,01-06-2025 11:03,cart,611ee251,view
f3c53af3,06-06-2025 20:54,product,79d1bae9,add_to_cart
ffd290c9,04-06-2025 12:55,cart,a5d06dd9,add_to_cart
b29def7f,06-06-2025 07:18,cart,7979cbcb,view
8524022a,05-06-2025 23:01,home,d5b93e68,view
c1761d74,01-06-2025 04:43,checkout,100183d3,view
4737a385,04-06-2025 20:03,product,3dc244d3,view
4d87ee22,03-06-2025 12:16,home,b66676c0,view
34dcdbcb,06-06-2025 03:37,home,257eceb3,view
140c2f6b,03-06-2025 08:40,cart,789eed87,view
87dec147,03-06-2025 08:47,home,8a0e9b58,purchase
c8fc2e03,07-06-2025 11:51,home,79bba372,add_to_cart
db6d56b9,07-06-2025 15:20,product,9d8116dd,add_to_cart
05610d7e,01-06-2025 01:50,cart,a47d669c,view
d318d6fd,01-06-2025 08:05,home,a2538531,view
dae4d0e4,05-06-2025 09:09,product,184adba7,add_to_cart
16e93f7f,05-06-2025 22:44,cart,a583fb92,view
144914a9,05-06-2025 06:03,checkout,af7a13db,view
dce67814,02-06-2025 11:36,home,6aee6d4a,view
1cd7fbac,01-06-2025 12:19,product,8.42E+186,purchase
f9a75e33,06-06-2025 11:12,product,fbb2987c,view
298966a4,01-06-2025 00:07,product,66200bf9,view
7ed24d2d,05-06-2025 01:32,home,2045c6cb,view
6420f835,05-06-2025 07:49,cart,ff54298e,view
7d6a4251,06-06-2025 21:24,home,5ead7780,add_to_cart
74123a9c,07-06-2025 11:13,home,3f17387a,view
9034c003,07-06-2025 09:01,checkout,420d6171,view
0481e83b,05-06-2025 09:33,home,f283be3b,view
564d6192,02-06-2025 22:35,home,b0926dfa,add_to_cart
f82c9953,03-06-2025 10:34,home,56b40818,add_to_cart
f8271169,03-06-2025 22:34,home,298a1ec8,view
5e4ad3a1,07-06-2025 14:15,cart,df150a8b,view
3a124704,04-06-2025 17:10,home,2f650fd6,view
df9b4418,02-06-2025 04:59,cart,36dea58e,add_to_cart
4bda9520,07-06-2025 15:35,home,4708b9d8,view
a5c6f390,02-06-2025 21:02,home,bba53e4b,view
b9c14524,02-06-2025 03:58,home,6d3acb86,view
bd02686a,02-06-2025 03:20,purchase,6526d115,view
81c6976e,05-06-2025 16:48,checkout,75f6576d,add_to_cart
144a1aae,06-06-2025 06:20,home,54c8a658,purchase
5efb033a,03-06-2025 09:07,home,3f9850f0,add_to_cart
ba1957d0,06-06-2025 20:15,home,a7fd111f,add_to_cart
e8fe1993,04-06-2025 10:29,home,bbeb3ed2,view
10b36412,02-06-2025 10:26,product,c5d75bf6,view
598a10fe,06-06-2025 17:23,cart,5f933010,view
8f808495,04-06-2025 08:23,home,18c2de24,view
612242dc,07-06-2025 08:07,product,c519c152,view
6482d2cd,05-06-2025 11:38,home,c21aefee,view
8fac29fa,03-06-2025 16:12,product,6de9156a,add_to_cart
671884ab,01-06-2025 16:01,product,3273767f,view
e770d72e,07-06-2025 03:01,cart,fc924234,view
0f1d1b6a,01-06-2025 04:26,checkout,4bd053a5,view
756c3e3a,06-06-2025 16:16,checkout,0000ab6c,view
a98ac4a4,01-06-2025 22:22,cart,f6988875,add_to_cart
249a33bd,04-06-2025 13:10,product,be10b303,view
ddabc064,02-06-2025 16:36,home,4eb74ba0,view
2dd9585b,01-06-2025 17:27,checkout,8f0c443e,view
40f90d64,04-06-2025 12:21,product,d050c0f5,add_to_cart
be10e3ce,03-06-2025 12:55,product,4c276842,add_to_cart
f580d6aa,03-06-2025 04:48,home,1c4f534f,view
1c91461c,02-06-2025 17:39,product,427e5275,purchase
aed92e6c,01-06-2025 12:40,purchase,d28742bd,add_to_cart
1f96216f,01-06-2025 15:14,home,b55dfe3c,view
9b355678,04-06-2025 13:23,cart,7ac79a18,view
e0d7d07d,02-06-2025 00:26,home,98b47c45,view
5d1a8eab,01-06-2025 04:36,product,4c458e5b,view
85b919b7,06-06-2025 04:49,home,155a8d83,view
276bda78,03-06-2025 01:49,product,a1a6f25d,add_to_cart
eec62194,07-06-2025 00:05,product,4dfb091b,purchase
f1dbada5,03-06-2025 07:34,home,ff59c122,purchase
2e4d6789,05-06-2025 23:06,home,1ff74b7c,view
d2305912,02-06-2025 06:50,home,e9ee7fe2,view
f91ba473,02-06-2025 10:47,product,9bf3d109,view
8c96143b,02-06-2025 18:27,purchase,c9251083,view
6c021a74,03-06-2025 18:17,home,4a58902d,add_to_cart
f1eb4128,03-06-2025 10:15,product,77f322eb,purchase
f3962263,02-06-2025 03:50,home,f9d58e2a,view
3a124704,02-06-2025 18:29,home,0d0b2960,view
1fcf38ea,05-06-2025 10:45,home,3a8df90e,view
